date,regime,sku,canonical_sku,platform,listing_id,ref_price,live_modal,live_min,live_max,in_stock,status,diff,diff_pct,stores_below_count,mrp_official,mrp_live
2026-06-09,BAU,CANOLA 3L,edoghersuqwaau5s,flipkart,EDOGHERSUQWAAU5S,799,,,,false,OOS,,,0,690,
2026-06-09,BAU,CANOLA 4L,,flipkart,,1189,,,,false,NOT_LISTED,,,0,1199,
2026-06-09,BAU,CANOLA 5L,edoftx47swwqprvs,flipkart,EDOFTX47SWWQPRVS,1299,1254,1254,1254,true,BELOW,-45,-3.46,1,1650,1650
2026-06-09,BAU,CHIA SEEDS 200G,edsh4ygygrwrqrgk,flipkart,EDSH4YGYGRWRQRGK,99,,,,false,OOS,,,0,299,
2026-06-09,BAU,CHIA SEEDS 400G,edsgxe59s7agkhug,flipkart,EDSGXE59S7AGKHUG,209,,,,false,OOS,,,0,599,
2026-06-09,BAU,CHIA SEEDS 800G,edsh3fjv4pejdfan,flipkart,EDSH3FJV4PEJDFAN,349,,,,false,OOS,,,0,899,899
2026-06-09,BAU,CINNAMON BARK 100G,scmh4h8snyfgcykm,flipkart,SCMH4H8SNYFGCYKM,99,,,,false,OOS,,,0,299,
2026-06-09,BAU,CLOVE 100G,scmhckzekpqwve5v,flipkart,SCMHCKZEKPQWVE5V,249,,,,false,OOS,,,0,280,
2026-06-09,BAU,COCONUT 1L,edogpm99cpxseuyn,flipkart,EDOGPM99CPXSEUYN,559,534,534,534,true,BELOW,-25,-4.47,1,700,700
2026-06-09,BAU,COCONUT 200ML,,flipkart,,149,,,,false,NOT_LISTED,,,0,285,
2026-06-09,BAU,COCONUT 500ML,edohf5f6bs3mehjd,flipkart,EDOHF5F6BS3MEHJD,289,221,221,221,true,BELOW,-68,-23.53,1,695,398
2026-06-09,BAU,COFFEE,cfegmj5gje7hd3dq,flipkart,CFEGMJ5GJE7HD3DQ,249,,,,false,OOS,,,0,350,350
2026-06-09,BAU,CUMIN SEEDS 100G,scmh3fhauzysnuab,flipkart,SCMH3FHAUZYSNUAB,75,,,,false,OOS,,,0,249,
2026-06-09,BAU,EXTRA LIGHT 1+1L,qwrggc46ukqkvces,flipkart,QWRGGC46UKQKVCES,1229,,,,false,OOS,,,0,2798,
2026-06-09,BAU,EXTRA LIGHT 1L,edoge5whzbgw4ska,flipkart,EDOGE5WHZBGW4SKA,619,,,,false,OOS,,,0,1499,
2026-06-09,BAU,EXTRA LIGHT 2L,edoft6pr7qmyhgjh,flipkart,EDOFT6PR7QMYHGJH,1229,1004,1004,1004,true,BELOW,-225,-18.31,1,2799,2998
2026-06-09,BAU,EXTRA LIGHT 3L,,flipkart,,1849,,,,false,PENDING_REVIEW,,,0,2200,
2026-06-09,BAU,EXTRA LIGHT 500ML,,flipkart,,349,,,,false,NOT_LISTED,,,0,499,
2026-06-09,BAU,EXTRA LIGHT 5L,edofzfufcqdjhtqf,flipkart,EDOFZFUFCQDJHTQF,3069,2793,2793,2793,true,BELOW,-276,-8.99,1,6499,6499
2026-06-09,BAU,EXTRA VIRGIN 1L,edog2nmeharedmz3,flipkart,EDOG2NMEHAREDMZ3,809,872,872,872,true,ABOVE,63,7.79,0,1499,1799
2026-06-09,BAU,EXTRA VIRGIN 1L + 1L,qwrgemns9zpzgwjh,flipkart,QWRGEMNS9ZPZGWJH,1609,1345,1345,1345,true,BELOW,-264,-16.41,1,2998,2998
2026-06-09,BAU,EXTRA VIRGIN 200ML,edohgpf2zq9rqpb3,flipkart,EDOHGPF2ZQ9RQPB3,199,,,,false,OOS,,,0,350,
2026-06-09,BAU,EXTRA VIRGIN 250ML,edoguy3fp4y3rvqm,flipkart,EDOGUY3FP4Y3RVQM,219,,,,false,OOS,,,0,450,450
2026-06-09,BAU,EXTRA VIRGIN 2L,edog2nmphjzh6gjc,flipkart,EDOG2NMPHJZH6GJC,1619,1325,1325,1325,true,BELOW,-294,-18.16,1,2700,3598
2026-06-09,BAU,EXTRA VIRGIN 3L,,flipkart,,2429,,,,false,NOT_LISTED,,,0,4000,
2026-06-09,BAU,EXTRA VIRGIN 500ML,edogwgz7tq6zzt3h,flipkart,EDOGWGZ7TQ6ZZT3H,419,396,396,396,true,BELOW,-23,-5.49,1,675,998
2026-06-09,BAU,EXTRA VIRGIN 5L,edogdtxggcgfce88,flipkart,EDOGDTXGGCGFCE88,4039,4047,4047,4047,true,ABOVE,8,0.2,0,7999,5995
2026-06-09,BAU,FLAX SEEDS 200G,edsh4zgfwpsuy7rh,flipkart,EDSH4ZGFWPSUY7RH,99,,,,false,OOS,,,0,249,249
2026-06-09,BAU,FLAX SEEDS 400G,edsh5avfzrhq43rz,flipkart,EDSH5AVFZRHQ43RZ,189,,,,false,OOS,,,0,399,399
2026-06-09,BAU,FLAX SEEDS 800G,edsh5bx4umfr4xyf,flipkart,EDSH5BX4UMFR4XYF,369,,,,false,OOS,,,0,750,750
2026-06-09,BAU,GINGER ALE 200ML,,flipkart,,49,,,,false,NOT_LISTED,,,0,100,
2026-06-09,BAU,GOLD 1+1,edogyj7syy4h2mdh,flipkart,EDOGYJ7SYY4H2MDH,389,405,405,405,true,ABOVE,16,4.11,0,450,450
2026-06-09,BAU,GOLD 1L,edogxyeferfxp3zy,flipkart,EDOGXYEFERFXP3ZY,199,220,220,220,true,ABOVE,21,10.55,0,225,350
2026-06-09,BAU,GOLD 5L,edogrf8rmwnygjpe,flipkart,EDOGRF8RMWNYGJPE,989,,,,false,OOS,,,0,1049,1049
2026-06-09,BAU,GREEN CARDAMOM 100G,scmh4h8nch2pkywv,flipkart,SCMH4H8NCH2PKYWV,499,,,,false,OOS,,,0,799,
2026-06-09,BAU,GROUNDNUT 1L,edogwf6ugcwrregz,flipkart,EDOGWF6UGCWRREGZ,259,300,300,300,true,ABOVE,41,15.83,0,400,560
2026-06-09,BAU,GROUNDNUT 5L,edoh9p7nnnjuxgzp,flipkart,EDOH9P7NNNJUXGZP,1269,,,,false,OOS,,,0,2800,
2026-06-09,BAU,JIVO POMACE 1L,edohyrptdvezvz8e,flipkart,EDOHYRPTDVEZVZ8E,439,563,563,563,true,ABOVE,124,28.25,0,1049,1049
2026-06-09,BAU,JIVO POMACE 1L + 1L,edohyrrpj3h7nhhn,flipkart,EDOHYRRPJ3H7NHHN,869,,,,false,PENDING_REVIEW,,,0,2098,
2026-06-09,BAU,JIVO POMACE 2L,edogyzhgusaddg9b,flipkart,EDOGYZHGUSADDG9B,869,826,826,826,true,BELOW,-43,-4.95,1,1600,2098
2026-06-09,BAU,JIVO POMACE 5L,edoge5xhfzn2hz9d,flipkart,EDOGE5XHFZN2HZ9D,2169,,,,false,OOS,,,0,4999,4999
2026-06-09,BAU,JIVO PUNJABI SHIKANJI 160 MLS,,flipkart,,219,,,,false,NOT_LISTED,,,0,480,
2026-06-09,BAU,JIVO WATER 1L,,flipkart,,20,,,,false,NOT_LISTED,,,0,30,
2026-06-09,BAU,JIVO WATER 250ML,,flipkart,,119,,,,false,NOT_LISTED,,,0,360,
2026-06-09,BAU,JIVO WATER 500 MLS,,flipkart,,12,,,,false,NOT_LISTED,,,0,15,
2026-06-09,BAU,MUSTARD 1L,edogdvwygjndyrqp,flipkart,EDOGDVWYGJNDYRQP,219,151,151,151,true,BELOW,-68,-31.05,1,255,255
2026-06-09,BAU,MUSTARD 1L + 1L,qwrgemqzxaywvm4m,flipkart,QWRGEMQZXAYWVM4M,429,,,,false,PENDING_REVIEW,,,0,500,
2026-06-09,BAU,MUSTARD 1L POUCH,,flipkart,,219,,,,false,NOT_LISTED,,,0,250,
2026-06-09,BAU,MUSTARD 3L,edogkc6kwybcnngh,flipkart,EDOGKC6KWYBCNNGH,629,,,,false,OOS,,,0,765,750
2026-06-09,BAU,MUSTARD 4L,edohgwu9wapbehwk,flipkart,EDOHGWU9WAPBEHWK,839,,,,false,OOS,,,0,1000,
2026-06-09,BAU,MUSTARD 5L,edoh9phgzg9h4gvt,flipkart,EDOH9PHGZG9H4GVT,1049,,,,false,OOS,,,0,1250,
2026-06-09,BAU,POMACE 3L,edogfyrutbcs6yhw,flipkart,EDOGFYRUTBCS6YHW,1309,1194,1194,1194,true,BELOW,-115,-8.79,1,3050,2247
2026-06-09,BAU,PUMPKIN SEEDS 200G,edsh5avcxwvgycyt,flipkart,EDSH5AVCXWVGYCYT,209,,,,false,OOS,,,0,399,399
2026-06-09,BAU,PUMPKIN SEEDS 400G,edsh5avgyvmtpzec,flipkart,EDSH5AVGYVMTPZEC,399,,,,false,OOS,,,0,699,
2026-06-09,BAU,PUMPKIN SEEDS 800G,edsh4zzgcgcmyvfh,flipkart,EDSH4ZZGCGCMYVFH,789,,,,false,OOS,,,0,1299,1299
2026-06-09,BAU,PUNJABI JEERA 160ML,,flipkart,,219,,,,false,NOT_LISTED,,,0,360,
2026-06-09,BAU,QUINOA SEEDS 200G,,flipkart,,119,,,,false,NOT_LISTED,,,0,199,
2026-06-09,BAU,QUINOA SEEDS 400G,,flipkart,,179,,,,false,NOT_LISTED,,,0,299,
2026-06-09,BAU,QUINOA SEEDS 800G,,flipkart,,259,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,RICE BRAN 1L,edohf5ykx4kjregk,flipkart,EDOHF5YKX4KJREGK,199,225,225,225,true,ABOVE,26,13.07,0,285,285
2026-06-09,BAU,RICE BRAN 1L + 1L,edohbh2fp9es6gga,flipkart,EDOHBH2FP9ES6GGA,389,,,,false,PENDING_REVIEW,,,0,570,
2026-06-09,BAU,RICE BRAN 4L,,flipkart,,759,,,,false,NOT_LISTED,,,0,1140,
2026-06-09,BAU,RICE BRAN 5L,edoh3yz46gfvhepb,flipkart,EDOH3YZ46GFVHEPB,959,1033,1033,1033,true,ABOVE,74,7.72,0,1425,1425
2026-06-09,BAU,ROSEMARY LEAVES 150 GMS,,flipkart,,179,,,,false,NOT_LISTED,,,0,499,
2026-06-09,BAU,SAFFRON 1GMS,scmhg4hdys45ycaz,flipkart,SCMHG4HDYS45YCAZ,449,,,,false,OOS,,,0,899,899
2026-06-09,BAU,SANO CANOLA 1L,edogvh5wwcxqnjhf,flipkart,EDOGVH5WWCXQNJHF,259,,,,false,OOS,,,0,475,475
2026-06-09,BAU,SANO CANOLA 5L,edogw3gwc36phwky,flipkart,EDOGW3GWC36PHWKY,1249,,,,false,OOS,,,0,1950,1950
2026-06-09,BAU,SANO CLASSIC 1L,edogvef33gyxkhew,flipkart,EDOGVEF33GYXKHEW,589,,,,false,OOS,,,0,1399,1299
2026-06-09,BAU,SANO CLASSIC 5L,edohagdyvqwt6gng,flipkart,EDOHAGDYVQWT6GNG,2709,,,,false,OOS,,,0,6499,
2026-06-09,BAU,SANO MUSTARD 1L,,flipkart,,209,,,,false,NOT_LISTED,,,0,235,
2026-06-09,BAU,SANO MUSTARD 5L,edogqthv2rjybfr9,flipkart,EDOGQTHV2RJYBFR9,999,,,,false,OOS,,,0,1200,1200
2026-06-09,BAU,SANO POMACE 1L,edogrrxuhzzhz2wz,flipkart,EDOGRRXUHZZHZ2WZ,419,387,387,387,true,BELOW,-32,-7.64,1,999,999
2026-06-09,BAU,SANO POMACE 5L,edogrsy3tnxgejpj,flipkart,EDOGRSY3TNXGEJPJ,2069,1813,1813,1813,true,BELOW,-256,-12.37,1,4499,4599
2026-06-09,BAU,SANO SOYABEAN 1L,,flipkart,,199,,,,false,NOT_LISTED,,,0,225,
2026-06-09,BAU,SANO SOYABEAN 5L,,flipkart,,949,,,,false,NOT_LISTED,,,0,1450,
2026-06-09,BAU,SANO SUNFLOWER 1L,edogqwu2jyazcgzm,flipkart,EDOGQWU2JYAZCGZM,219,,,,false,OOS,,,0,280,291
2026-06-09,BAU,SANO SUNFLOWER 5L,,flipkart,,1069,,,,false,NOT_LISTED,,,0,1475,
2026-06-09,BAU,SESAME 1L + 1L,,flipkart,,689,,,,false,NOT_LISTED,,,0,1200,
2026-06-09,BAU,SESAME OIL 1L,edohdgcrehez8kpz,flipkart,EDOHDGCREHEZ8KPZ,349,346,346,346,true,BELOW,-3,-0.86,1,600,600
2026-06-09,BAU,SO OLIVE 1L,edoh5he7fczjwtaw,flipkart,EDOH5HE7FCZJWTAW,289,237,237,237,true,BELOW,-52,-17.99,1,325,325
2026-06-09,BAU,SO OLIVE 1L + 1L,edohbh2urwdmhpxc,flipkart,EDOHBH2URWDMHPXC,569,563,563,563,true,BELOW,-6,-1.05,1,650,650
2026-06-09,BAU,SO OLIVE 5L,edoh5hehthkwthyy,flipkart,EDOH5HEHTHKWTHYY,1419,1364,1364,1364,true,BELOW,-55,-3.88,1,1625,1625
2026-06-09,BAU,SODA 750ML,,flipkart,,15,,,,false,NOT_LISTED,,,0,30,
2026-06-09,BAU,SODA LEMON 750ML,,flipkart,,45,,,,false,NOT_LISTED,,,0,55,
2026-06-09,BAU,SOYABEAN 1L,,flipkart,,209,,,,false,NOT_LISTED,,,0,225,
2026-06-09,BAU,SOYABEAN 1L + 1L,edoggpfz2fcj6uws,flipkart,EDOGGPFZ2FCJ6UWS,409,,,,false,OOS,,,0,1100,
2026-06-09,BAU,SOYABEAN 1L POUCH,,flipkart,,209,,,,false,NOT_LISTED,,,0,199,
2026-06-09,BAU,SOYABEAN 5L,edoggf7edc9pffhh,flipkart,EDOGGF7EDC9PFFHH,999,976,976,976,true,BELOW,-23,-2.3,1,1100,1100
2026-06-09,BAU,SPRING WATER 750ML,,flipkart,,50,,,,false,NOT_LISTED,,,0,55,
2026-06-09,BAU,SUNFLOWER 1L,qwrgemp4hbfd4gf3,flipkart,QWRGEMP4HBFD4GF3,229,,,,false,OOS,,,0,275,
2026-06-09,BAU,SUNFLOWER 1L + 1L,,flipkart,,449,,,,false,NOT_LISTED,,,0,550,
2026-06-09,BAU,SUNFLOWER 3L,edoghzsebqyya6zw,flipkart,EDOGHZSEBQYYA6ZW,679,,,,false,OOS,,,0,825,825
2026-06-09,BAU,SUNFLOWER 4L,edohgwsvungy8y3m,flipkart,EDOHGWSVUNGY8Y3M,909,,,,false,OOS,,,0,1038,1080
2026-06-09,BAU,SUNFLOWER 5L,edogdvfwgprvttms,flipkart,EDOGDVFWGPRVTTMS,1139,,,,false,OOS,,,0,1350,1350
2026-06-09,BAU,SUNFLOWER SEEDS 200G,edsh5avjzcsan5p3,flipkart,EDSH5AVJZCSAN5P3,139,,,,false,OOS,,,0,299,
2026-06-09,BAU,SUNFLOWER SEEDS 400G,edsh66rre84eyvhc,flipkart,EDSH66RRE84EYVHC,259,,,,false,OOS,,,0,499,
2026-06-09,BAU,SUNFLOWER SEEDS 800G,edsh63q3yyywhmuh,flipkart,EDSH63Q3YYYWHMUH,389,,,,false,OOS,,,0,899,899
2026-06-09,BAU,WG MANGO JUICE 500ML,,flipkart,,39,,,,false,NOT_LISTED,,,0,100,
2026-06-09,BAU,YELLOW MUSTARD 1L,edohdgdyauqswvqv,flipkart,EDOHDGDYAUQSWVQV,269,,,,false,OOS,,,0,375,340
2026-06-09,BAU,YELLOW MUSTARD 1L + 1L,edohnfqudf32jhzr,flipkart,EDOHNFQUDF32JHZR,529,,,,false,PENDING_REVIEW,,,0,750,
2026-06-09,BAU,YELLOW MUSTARD 5L,,flipkart,,1329,,,,false,NOT_LISTED,,,0,2000,
2026-06-09,BAU,A2 GHEE 1L,,amazon-fresh,,1409,,,,false,NOT_LISTED,,,0,4000,
2026-06-09,BAU,A2 GHEE 500ML,,amazon-fresh,,759,,,,false,NOT_LISTED,,,0,2200,
2026-06-09,BAU,BASIL SEEDS 200G,,amazon-fresh,,79,,,,false,NOT_LISTED,,,0,349,
2026-06-09,BAU,BASIL SEEDS 400G,,amazon-fresh,,189,,,,false,NOT_LISTED,,,0,599,
2026-06-09,BAU,BASIL SEEDS 800G,,amazon-fresh,,349,,,,false,NOT_LISTED,,,0,1099,
2026-06-09,BAU,BLACK CARDAMOM 100G,,amazon-fresh,,289,,,,false,NOT_LISTED,,,0,549,
2026-06-09,BAU,BLACK OLIVE 470G,,amazon-fresh,,249,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,BLACK PEPPER 100G,,amazon-fresh,,145,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,CANOLA 1+1L,jivo-canola-cold-pressed-edible-oil-11-litres-1l,amazon-fresh,B0152TWWSQ,529,464,464,487,true,BELOW,-65,-12.29,3,750,750
2026-06-09,BAU,CANOLA 1L,jivo-canola-cold-pressed-edible-oil-1-litre-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-1l,amazon-fresh,B09MJ6QDX7,269,259,248,268,true,BELOW,-10,-3.72,110,375,375
2026-06-09,BAU,CANOLA 1L + 1L,,amazon-fresh,,529,,,,false,NOT_LISTED,,,0,750,
2026-06-09,BAU,CANOLA 1L POUCH,,amazon-fresh,,269,,,,false,NOT_LISTED,,,0,299,
2026-06-09,BAU,CANOLA 3L,,amazon-fresh,,799,,,,false,NOT_LISTED,,,0,690,
2026-06-09,BAU,CANOLA 4L,,amazon-fresh,,1189,,,,false,NOT_LISTED,,,0,1199,
2026-06-09,BAU,CANOLA 5L,jivo-cold-pressed-canola-oil-5-litre-5l,amazon-fresh,B077ZN4G28,1299,1193,1193,1249,true,BELOW,-106,-8.16,74,1650,1650
2026-06-09,BAU,CHIA SEEDS 200G,,amazon-fresh,,99,,,,false,NOT_LISTED,,,0,299,
2026-06-09,BAU,CHIA SEEDS 400G,,amazon-fresh,,209,,,,false,NOT_LISTED,,,0,599,
2026-06-09,BAU,CHIA SEEDS 800G,,amazon-fresh,,349,,,,false,NOT_LISTED,,,0,899,
2026-06-09,BAU,CINNAMON BARK 100G,,amazon-fresh,,99,,,,false,NOT_LISTED,,,0,299,
2026-06-09,BAU,CLOVE 100G,,amazon-fresh,,249,,,,false,NOT_LISTED,,,0,280,
2026-06-09,BAU,COCONUT 1L,jivo-pure-extra-virgin-coconut-oil-1-litre-1l,amazon-fresh,B0BZ8K3DQP,559,539,539,539,true,BELOW,-20,-3.58,3,700,700
2026-06-09,BAU,COCONUT 200ML,,amazon-fresh,,149,,,,false,NOT_LISTED,,,0,285,
2026-06-09,BAU,COCONUT 500ML,jivo-pure-extra-virgin-coconut-oil-500-ml-500ml,amazon-fresh,B0CGN9Y3PT,289,279,279,279,true,BELOW,-10,-3.46,1,695,399
2026-06-09,BAU,COFFEE,,amazon-fresh,,249,,,,false,NOT_LISTED,,,0,350,
2026-06-09,BAU,CUMIN SEEDS 100G,,amazon-fresh,,75,,,,false,NOT_LISTED,,,0,249,
2026-06-09,BAU,EXTRA LIGHT 1+1L,,amazon-fresh,,1229,,,,false,NOT_LISTED,,,0,2798,
2026-06-09,BAU,EXTRA LIGHT 1L,jivo-extra-light-olive-oil-1-litre-1l,amazon-fresh,B09HZY97FR,619,499,499,499,true,BELOW,-120,-19.39,5,1499,1499
2026-06-09,BAU,EXTRA LIGHT 2L,jivo-extra-light-olive-oil-2-litre-2l,amazon-fresh,B09NXCPZW1,1229,1135,1010,1189,true,BELOW,-94,-7.65,104,2799,2799
2026-06-09,BAU,EXTRA LIGHT 3L,,amazon-fresh,,1849,,,,false,NOT_LISTED,,,0,2200,
2026-06-09,BAU,EXTRA LIGHT 500ML,,amazon-fresh,,349,,,,false,NOT_LISTED,,,0,499,
2026-06-09,BAU,EXTRA LIGHT 5L,,amazon-fresh,,3069,,,,false,NOT_LISTED,,,0,6499,
2026-06-09,BAU,EXTRA VIRGIN 1L,jivo-extra-virgin-olive-oil-1-litre-1l,amazon-fresh,B093BMGPQC,809,789,765,789,true,BELOW,-20,-2.47,96,1499,1799
2026-06-09,BAU,EXTRA VIRGIN 1L + 1L,,amazon-fresh,,1609,,,,false,NOT_LISTED,,,0,2998,
2026-06-09,BAU,EXTRA VIRGIN 200ML,,amazon-fresh,,199,,,,false,NOT_LISTED,,,0,350,
2026-06-09,BAU,EXTRA VIRGIN 250ML,,amazon-fresh,,219,,,,false,NOT_LISTED,,,0,450,
2026-06-09,BAU,EXTRA VIRGIN 2L,,amazon-fresh,,1619,,,,false,NOT_LISTED,,,0,2700,
2026-06-09,BAU,EXTRA VIRGIN 3L,,amazon-fresh,,2429,,,,false,NOT_LISTED,,,0,4000,
2026-06-09,BAU,EXTRA VIRGIN 500ML,,amazon-fresh,,419,,,,false,NOT_LISTED,,,0,675,
2026-06-09,BAU,EXTRA VIRGIN 5L,,amazon-fresh,,4039,,,,false,NOT_LISTED,,,0,7999,
2026-06-09,BAU,FLAX SEEDS 200G,,amazon-fresh,,99,,,,false,NOT_LISTED,,,0,249,
2026-06-09,BAU,FLAX SEEDS 400G,,amazon-fresh,,189,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,FLAX SEEDS 800G,,amazon-fresh,,369,,,,false,NOT_LISTED,,,0,750,
2026-06-09,BAU,GINGER ALE 200ML,,amazon-fresh,,49,,,,false,NOT_LISTED,,,0,100,
2026-06-09,BAU,GOLD 1+1,,amazon-fresh,,389,,,,false,NOT_LISTED,,,0,450,
2026-06-09,BAU,GOLD 1L,,amazon-fresh,,199,,,,false,NOT_LISTED,,,0,225,
2026-06-09,BAU,GOLD 5L,jivo-gold-refined-oil-perfect-blend-of-rice-bran-sunflower-oil-5l,amazon-fresh,B0C9Q1S6QG,989,930,899,939,true,BELOW,-59,-5.97,30,1049,1050
2026-06-09,BAU,GREEN CARDAMOM 100G,,amazon-fresh,,499,,,,false,NOT_LISTED,,,0,799,
2026-06-09,BAU,GROUNDNUT 1L,,amazon-fresh,,259,,,,false,NOT_LISTED,,,0,400,
2026-06-09,BAU,GROUNDNUT 5L,jivo-cold-pressed-groundnut-oil-5-litre-5l,amazon-fresh,B0CKFFGC31,1269,1074,1074,1127,true,BELOW,-195,-15.37,36,2800,2800
2026-06-09,BAU,JIVO POMACE 1L,jivo-daily-cooking-pomace-olive-oil-1-litre-1l,amazon-fresh,B0821DNF2W,439,379,379,429,true,BELOW,-60,-13.67,108,1049,1049
2026-06-09,BAU,JIVO POMACE 1L + 1L,,amazon-fresh,,869,,,,false,NOT_LISTED,,,0,2098,
2026-06-09,BAU,JIVO POMACE 2L,,amazon-fresh,,869,,,,false,NOT_LISTED,,,0,1600,
2026-06-09,BAU,JIVO POMACE 5L,jivo-pomace-olive-oil-5-litre-tin-for-everyday-cooking-5l,amazon-fresh,B07X53ZL6J,2169,1950,1950,2119,true,BELOW,-219,-10.1,96,4999,4999
2026-06-09,BAU,JIVO PUNJABI SHIKANJI 160 MLS,,amazon-fresh,,219,,,,false,NOT_LISTED,,,0,480,
2026-06-09,BAU,JIVO WATER 1L,,amazon-fresh,,20,,,,false,NOT_LISTED,,,0,30,
2026-06-09,BAU,JIVO WATER 250ML,,amazon-fresh,,119,,,,false,NOT_LISTED,,,0,360,
2026-06-09,BAU,JIVO WATER 500 MLS,,amazon-fresh,,12,,,,false,NOT_LISTED,,,0,15,
2026-06-09,BAU,MUSTARD 1L,jivo-cold-pressed-kachi-ghani-chemical-free-mustard-daily-cooking-oil-1-litre-1l,amazon-fresh,B09NYCSQLF,219,209,181,209,true,BELOW,-10,-4.57,14,255,255
2026-06-09,BAU,MUSTARD 1L + 1L,,amazon-fresh,,429,,,,false,NOT_LISTED,,,0,500,
2026-06-09,BAU,MUSTARD 1L POUCH,jivo-cold-pressed-kachi-ghani-chemical-free-mustard-daily-cooking-oil-1-litre-pouch-1l,amazon-fresh,B0DRYVRYYM,219,199,199,199,true,BELOW,-20,-9.13,1,250,
2026-06-09,BAU,MUSTARD 3L,,amazon-fresh,,629,,,,false,NOT_LISTED,,,0,765,
2026-06-09,BAU,MUSTARD 4L,,amazon-fresh,,839,,,,false,NOT_LISTED,,,0,1000,
2026-06-09,BAU,MUSTARD 5L,jivo-premium-cold-pressed-kachi-ghani-mustard-oil-5-litre-5l,amazon-fresh,B091XPD9J3,1049,960,960,999,true,BELOW,-89,-8.48,102,1250,1250
2026-06-09,BAU,POMACE 3L,,amazon-fresh,,1309,,,,false,NOT_LISTED,,,0,3050,
2026-06-09,BAU,PUMPKIN SEEDS 200G,,amazon-fresh,,209,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,PUMPKIN SEEDS 400G,,amazon-fresh,,399,,,,false,NOT_LISTED,,,0,699,
2026-06-09,BAU,PUMPKIN SEEDS 800G,,amazon-fresh,,789,,,,false,NOT_LISTED,,,0,1299,
2026-06-09,BAU,PUNJABI JEERA 160ML,,amazon-fresh,,219,,,,false,NOT_LISTED,,,0,360,
2026-06-09,BAU,QUINOA SEEDS 200G,,amazon-fresh,,119,,,,false,NOT_LISTED,,,0,199,
2026-06-09,BAU,QUINOA SEEDS 400G,,amazon-fresh,,179,,,,false,NOT_LISTED,,,0,299,
2026-06-09,BAU,QUINOA SEEDS 800G,,amazon-fresh,,259,,,,false,NOT_LISTED,,,0,399,
2026-06-09,BAU,RICE BRAN 1L,jivo-rice-bran-oil-1-litre-cooking-oil-1l,amazon-fresh,B0DBHQ2QWW,199,189,184,189,true,BELOW,-10,-5.03,9,285,285
2026-06-09,BAU,RICE BRAN 1L + 1L,,amazon-fresh,,389,,,,false,NOT_LISTED,,,0,570,
2026-06-09,BAU,RICE BRAN 4L,,amazon-fresh,,759,,,,false,NOT_LISTED,,,0,1140,
2026-06-09,BAU,RICE BRAN 5L,jivo-rice-bran-oil-5-litre-5l,amazon-fresh,B0DBJ13FKL,959,909,909,909,true,BELOW,-50,-5.21,71,1425,1425
2026-06-09,BAU,ROSEMARY LEAVES 150 GMS,,amazon-fresh,,179,,,,false,NOT_LISTED,,,0,499,
2026-06-09,BAU,SAFFRON 1GMS,,amazon-fresh,,449,,,,false,NOT_LISTED,,,0,899,
2026-06-09,BAU,SANO CANOLA 1L,,amazon-fresh,,259,,,,false,NOT_LISTED,,,0,475,
2026-06-09,BAU,SANO CANOLA 5L,,amazon-fresh,,1249,,,,false,NOT_LISTED,,,0,1950,
2026-06-09,BAU,SANO CLASSIC 1L,,amazon-fresh,,589,,,,false,NOT_LISTED,,,0,1399,
2026-06-09,BAU,SANO CLASSIC 5L,,amazon-fresh,,2709,,,,false,NOT_LISTED,,,0,6499,
2026-06-09,BAU,SANO MUSTARD 1L,,amazon-fresh,,209,,,,false,NOT_LISTED,,,0,235,
2026-06-09,BAU,SANO MUSTARD 5L,,amazon-fresh,,999,,,,false,NOT_LISTED,,,0,1200,
2026-06-09,BAU,SANO POMACE 1L,,amazon-fresh,,419,,,,false,NOT_LISTED,,,0,999,
2026-06-09,BAU,SANO POMACE 5L,,amazon-fresh,,2069,,,,false,NOT_LISTED,,,0,4499,
2026-06-09,BAU,SANO SOYABEAN 1L,,amazon-fresh,,199,,,,false,NOT_LISTED,,,0,225,
2026-06-09,BAU,SANO SOYABEAN 5L,,amazon-fresh,,949,,,,false,NOT_LISTED,,,0,1450,
2026-06-09,BAU,SANO SUNFLOWER 1L,,amazon-fresh,,219,,,,false,NOT_LISTED,,,0,280,
2026-06-09,BAU,SANO SUNFLOWER 5L,,amazon-fresh,,1069,,,,false,NOT_LISTED,,,0,1475,
2026-06-09,BAU,SESAME 1L + 1L,,amazon-fresh,,689,,,,false,NOT_LISTED,,,0,1200,
2026-06-09,BAU,SESAME OIL 1L,,amazon-fresh,,349,,,,false,NOT_LISTED,,,0,600,
2026-06-09,BAU,SO OLIVE 1L,jivo-soolive-oil-1l-1l,amazon-fresh,B0DC6JR4F3,289,279,237,279,true,BELOW,-10,-3.46,42,325,325
2026-06-09,BAU,SO OLIVE 1L + 1L,,amazon-fresh,,569,,,,false,NOT_LISTED,,,0,650,
2026-06-09,BAU,SO OLIVE 5L,,amazon-fresh,,1419,,,,false,NOT_LISTED,,,0,1625,
2026-06-09,BAU,SODA 750ML,,amazon-fresh,,15,,,,false,NOT_LISTED,,,0,30,
